571,2014-01-01 00:00:00.0,6640,Four County Elec Member Corp,NC,Cooperative,SERC,183.1,202.5,0,948344,0,0,0,0,0,0,0,901937,0,0,46407,92942.1,0,0,0,0,-899.7,0
572,2014-01-01 00:00:00.0,6641,4-County Electric Power Assn,MS,Cooperative,SERC,209.9,281.8,0,1081272,0,0,0,0,0,0,0,1028266,0,0,50970,115510,0,0,0,0,5466,2036
573,2014-01-01 00:00:00.0,6707,City of Frankfort - (IN),IN,Municipal,RFC,63.9,56,0,379021,0,0,0,0,0,0,0,371566,0,0,7455,28987,0,0,0,0,0,0
574,2014-01-01 00:00:00.0,6708,City of Frankfort - (KY),KY,Municipal,SERC,135,142.9,0,750573,0,0,0,0,0,0,0,694826,33941,0,21806,54558.5,0,1437.2,0,0,308.9,0
575,2014-01-01 00:00:00.0,6709,Easley Combined Utility System,SC,Municipal,SERC,69.6,66,82,312851,0,0,0,0,0,0,0,300082,0,0,12851,34972,0,0,0,0,0,0
576,2014-01-01 00:00:00.0,6710,Town of Edenton - (NC),NC,Municipal,SERC,21.7,24,0,103760,0,0,0,0,0,0,0,96007,0,0,7753,12290,0,0,0,0,154,0
577,2014-01-01 00:00:00.0,6715,City of Franklin - (VA),VA,Municipal,SERC,25,37,172,148587,0,0,0,0,0,0,0,142891,0,0,5868,15147,0,0,0,0,1039,0
578,2014-01-01 00:00:00.0,6716,PUD No 1 of Franklin County,WA,Political Subdivision,WECC,230,183,0,1452873,0,0,0,0,0,0,0,1038284,389295,0,23563,74003,0,12052,0,0,537,1731
579,2014-01-01 00:00:00.0,6717,Franklin Electric Coop - (AL),AL,Cooperative,SERC,45.1,43.1,0,220295,0,0,0,0,0,0,0,208700,0,0,11412,23791,0,0,0,0,867,183
580,2014-01-01 00:00:00.0,6718,City of Franklin - (KY),KY,Municipal,SERC,38.6,34.2,0,200004,0,0,0,0,0,0,0,193910,0,0,5767,16670,0,0,0,0,489,327
581,2014-01-01 00:00:00.0,6722,Franklin Rural Electric Coop - (IA),IA,Cooperative,MRO,12,13.9,0,66327,0,0,0,0,0,0,0,62941,0,0,3244,6964.9,0,0,0,0,21.1,142
582,2014-01-01 00:00:00.0,6752,Town of Frederick - (CO),CO,Municipal,WECC,7.2,4.7,0,26148,0,0,0,0,0,0,0,24048,0,0,2100,3110,0,0,0,0,40,0
583,2014-01-01 00:00:00.0,6758,City of Fredericksburg - (TX),TX,Municipal,TRE,33,27.9,0,142635,0,0,0,0,0,0,0,133329,0,0,9306,12626,0,0,0,0,0,0
584,2014-01-01 00:00:00.0,6775,Village of Freeport - (NY),NY,Municipal,NPCC,54.6,47.8,45684,267458,0,0,0,0,0,0,0,249277,47292,0,16573,30418,0,793,0,0,2439,0
585,2014-01-01 00:00:00.0,6779,City of Fremont - (NE),NE,Municipal,MRO,90,75.7,473870,49585,0,0,0,0,0,0,0,414371,85443,0,15629,32583,0,2830.9,0,0,0,8012
586,2014-01-01 00:00:00.0,6782,Freeborn-Mower Coop Services,MN,Cooperative,MRO,34.4,39.8,0,224013,0,0,0,0,0,0,0,216949,0,0,6760,22033,0,0,0,0,1002,304
587,2014-01-01 00:00:00.0,6784,French Broad Elec Member Corp,NC,Cooperative,SERC,82.7,136.9,7097,545203,0,0,0,0,0,0,0,508279,0,0,43191,62309.7,0,0,0,0,2575.3,830
588,2014-01-01 00:00:00.0,6803,Town of Front Royal,VA,Municipal,SERC,34.2,51,0,189203,0,0,0,0,0,0,0,169441,0,0,10852,15260,0,0,0,0,0,8910
589,2014-01-01 00:00:00.0,6804,Frontier Power Company,OH,Cooperative,RFC,23.7,29.3,0,125380,0,0,0,0,0,0,0,117766,0,0,7614,15844,0,0,0,0,223,0
590,2014-01-01 00:00:00.0,6839,City of Fulton - (MO),MO,Municipal,SERC,37,28,616,163497,0,0,0,0,0,0,-4404,154450,0,0,5259,14228.3,0,0,0,0,0,0
591,2014-01-01 00:00:00.0,6840,City of Fulton - (KY),KY,Municipal,SERC,11.8,9.6,0,56095,0,0,0,0,0,0,0,54657,0,0,1316,5505,0,0,0,0,114,122
592,2014-01-01 00:00:00.0,6894,City of Gaffney - (SC),SC,Municipal,SERC,49.4,39.9,32000,247714,0,0,0,0,0,0,0,225285,0,14349,40080,21379,0,0,0,0,0,0
593,2014-01-01 00:00:00.0,6907,City of Greendale,IN,Municipal,RFC,18.3,16.8,0,111142,0,0,0,0,0,0,0,111137,0,0,5,9111,0,0,0,0,0,0
594,2014-01-01 00:00:00.0,6909,Gainesville Regional Utilities,FL,Municipal,FRCC,409,348,1150422,774767,0,0,0,0,0,0,0,1708818,170391,0,45980,251124,0,11654,0,338,0,0
595,2014-01-01 00:00:00.0,6914,City of Galion,OH,Municipal,RFC,22.5,19.6,0,114053,0,0,0,0,0,0,0,105389,0,0,5534,8856,0,0,0,0,53.3,3130
596,2014-01-01 00:00:00.0,6923,City of Gallatin - (TN),TN,Municipal,SERC,160.8,155.4,0,840185,0,0,0,0,0,0,0,803889,0,0,35764,67382,0,0,0,0,990,532
597,2014-01-01 00:00:00.0,6930,City of Gallup - (NM),NM,Municipal,WECC,36.8,34,0,222376,0,0,0,0,0,0,0,212617,0,0,9759,24346.3,0,0,0,0,0,0
598,2014-01-01 00:00:00.0,6941,City of Garden City,KS,Municipal,SPP,66.2,32.8,0,289573,0,0,0,0,0,0,0,289573,0,0,0,32200,0,0,0,0,0,0
599,2014-01-01 00:00:00.0,6949,City of Gardner - (KS),KS,Municipal,SPP,37.1,27.3,54,143830,0,0,0,0,0,0,0,134608,0,0,8782,13944,0,0,0,0,564,494
326,2013-01-01 00:00:00.0,3824,Clyde Light & Power,OH,Municipal,RFC,39,34,0,226293,0,0,0,0,0,0,0,220828,0,0,5465,15615,0,0,0,0,0,0
327,2013-01-01 00:00:00.0,3828,Cloverland Electric Co-op,MI,Cooperative,RFC,138.4,142.8,185217,717239,0,0,0,0,0,0,0,824817,19042,0,54903,79607.1,0,1167.3,0,0,1125.7,3694
328,2013-01-01 00:00:00.0,3839,Coahoma Electric Power Assn,MS,Cooperative,SERC,45,36,0,184303,0,0,0,0,0,0,0,167933,0,0,16370,18362,0,0,0,0,406,0
329,2013-01-01 00:00:00.0,3841,Coast Electric Power Assn,MS,Cooperative,SERC,348,352,0,1740941,0,0,0,0,0,0,0,1652489,0,0,85915,182740,0,0,0,0,4384,2537
330,2013-01-01 00:00:00.0,3843,Coastal Electric Member Corp,GA,Cooperative,SERC,90.4,96.5,0,453569,0,0,0,0,0,0,0,438711,0,0,14072,47988,0,0,0,0,1033,786
331,2013-01-01 00:00:00.0,3844,"Coastal Electric Coop, Inc",SC,Cooperative,SERC,42.1,46.4,0,186059,0,0,0,0,0,0,0,174816,0,0,11243,24406.4,0,0,0,0,176,0
332,2013-01-01 00:00:00.0,3850,"Codington-Clark Elec Coop, Inc",SD,Cooperative,MRO,15,15.8,0,121777,0,0,0,0,0,0,0,115628,0,0,6138,10830,0,0,0,0,-130,11
333,2013-01-01 00:00:00.0,3855,Columbia Power System,TN,Municipal,SERC,135.8,108.9,0,628500,0,0,0,0,0,0,0,608729,0,0,18312,59747,0,0,0,0,1241.7,1460
334,2013-01-01 00:00:00.0,3881,City of Cody,WY,Municipal,WECC,24,22,0,124126,0,0,0,0,0,0,0,117269,0,0,6857,11632,0,0,0,0,93,0
335,2013-01-01 00:00:00.0,3892,City of Coffeyville - (KS),KS,Municipal,SPP,128.5,112.2,15302,812378,0,0,0,0,0,0,-23530,783598,0,5974,14121,52043.7,0,0,0,0,2310,457
336,2013-01-01 00:00:00.0,3913,City of Colby - (KS),KS,Municipal,SPP,17.2,11.7,42,69081,0,0,0,0,0,0,0,60675,0,2161,6057,5595,0,0,0,0,0,230
337,2013-01-01 00:00:00.0,3915,Coldwater Board of Public Util,MI,Municipal,RFC,63,62.5,155,365237,0,0,0,0,0,0,0,361575,0,0,3817,32619,0,0,0,0,422,0
338,2013-01-01 00:00:00.0,3916,Cobb Electric Membership Corp,GA,Cooperative,SERC,1049,657.5,0,3913382,0,0,0,0,0,0,0,3779559,0,0,126433,394463,0,0,0,0,0,7390
339,2013-01-01 00:00:00.0,3931,Coles-Moultrie Electric Coop,IL,Cooperative,SERC,41,42,0,211089,0,0,0,0,0,0,0,199137,0,0,11452,23231,0,0,0,0,1027,500
340,2013-01-01 00:00:00.0,3938,"Coleman County Elec Coop, Inc",TX,Cooperative,TRE,31,32,0,140722,0,0,0,0,0,0,0,127902,0,0,12820,12770,0,0,0,0,111,0
341,2013-01-01 00:00:00.0,3939,City of College Park - (GA),GA,Municipal,SERC,49,46,0,266895,0,0,0,26493,0,26493,0,268688,0,0,21640,28077,0,0,0,0,2606,3060
342,2013-01-01 00:00:00.0,3940,City of College Station - (TX),TX,Municipal,TRE,197,145,0,818276,0,0,0,0,0,0,0,797049,0,4353,16874,96931,0,0,0,0,0,0
343,2013-01-01 00:00:00.0,3989,City of Colorado Springs - (CO),CO,Municipal,WECC,883,787,4766799,534516,14016,0,14016,259103,256538,2565,-2565,4553294,527676,0,234361,384862.3,0,20451.7,0,0,16600,0
344,2013-01-01 00:00:00.0,3991,CMS Energy Resource Management,MI,Retail Power Marketer,RFC,0,0,0,2211619,0,0,0,0,0,0,0,157969,2053650,0,0,5661.6,0,95552.7,0,0,21687.5,0
345,2013-01-01 00:00:00.0,4003,City of Colton - (CA),CA,Municipal,WECC,82.7,47.8,39754,364887,0,0,0,0,0,0,0,347809,44527,0,12305,57127.3,0,547,0,2755.2,1218.6,0
346,2013-01-01 00:00:00.0,4005,"Columbia Basin Elec Cooperative, Inc",OR,Cooperative,WECC,22.3,26,0,116241,0,0,0,0,0,0,0,104095,0,0,11915,7817,0,0,0,102.9,119.3,231
347,2013-01-01 00:00:00.0,4007,City of Columbia City - (IN),IN,Municipal,RFC,10,9.8,0,107345,0,0,0,0,0,0,0,102203,0,0,5142,10233.4,0,0,0,0,167.7,0
348,2013-01-01 00:00:00.0,4008,Columbia Power Coop Assn Inc,OR,Cooperative,WECC,4.3,4.9,0,25732,0,0,0,0,0,0,0,24841,0,134,757,2227,0,0,0,0,1517,0
349,2013-01-01 00:00:00.0,4040,Calhoun County Elec Coop Assn,IA,Cooperative,MRO,7,8.2,0,40996,0,0,0,0,0,0,0,31232,7636,0,1962,3932,0,588,0,0,7,166
350,2013-01-01 00:00:00.0,4041,"Columbia Rural Elec Assn, Inc",WA,Cooperative,WECC,101.8,49.5,0,343228,0,0,0,0,0,0,0,322200,5282,0,14956,21951.6,0,523.6,0,0,61.3,790
351,2013-01-01 00:00:00.0,4045,City of Columbia - (MO),MO,Municipal,SERC,263,190,112894,1114970,0,0,0,0,0,0,0,1142209,72325,0,13330,108234.1,0,2542.8,0,2880.8,483.1,0
352,2013-01-01 00:00:00.0,4063,Co-Mo Electric Coop Inc,MO,Cooperative,SERC,106.7,119.5,0,455385,0,0,0,0,0,0,0,429186,0,0,25058,45072,0,0,0,0,846,1141
353,2013-01-01 00:00:00.0,4065,City of Columbus - (OH),OH,Municipal,RFC,154.9,119.2,9714,880633,0,0,0,0,0,0,0,799318,9714,0,30822,86984,0,345,1689,0,2228,50493
354,2013-01-01 00:00:00.0,4068,City of Columbus - (MS),MS,Municipal,SERC,91.4,73.8,0,437832,0,0,0,0,0,0,0,419727,0,0,17887,39522,0,0,0,0,891.9,218
355,2013-01-01 00:00:00.0,4071,"Columbus Electric Coop, Inc",NM,Cooperative,WECC,24,16.5,0,113928,0,0,0,0,0,0,0,102340,0,0,11588,13622.7,0,0,0,0,44.1,0
356,2013-01-01 00:00:00.0,4073,City of Columbus - (WI),WI,Municipal,MISO,14.5,9.9,0,69444,0,0,0,0,0,0,0,66518,0,0,2926,6951.8,0,0,0,0,78,0
357,2013-01-01 00:00:00.0,4100,"Commerce Energy, Inc.",CA,Retail Power Marketer,WECC,0,0,0,1361420,0,0,0,0,0,0,0,1361420,0,0,0,111500.6,0,0,0,0,0,0
358,2013-01-01 00:00:00.0,4110,Commonwealth Edison Co,IL,Investor Owned,RFC,22269,15443,0,25322174,0,0,0,0,0,0,0,18295340,3944979,460867,2531824,1798223.2,1749239.2,120358.4,0,0,0,89164
359,2013-01-01 00:00:00.0,4117,Community Electric Coop,VA,Cooperative,SERC,43.2,51.2,0,206541,0,0,0,0,0,0,0,195130,0,0,11197,21050.4,0,0,0,0,361,214
360,2013-01-01 00:00:00.0,4146,Concho Valley Elec Coop Inc,TX,Cooperative,TRE,50.4,49.2,0,289587,0,0,0,0,0,0,0,271322,0,0,18265,28829.1,0,0,0,0,88.9,0
361,2013-01-01 00:00:00.0,4147,Town of Concord - (MA),MA,Municipal,NPCC,42.6,31.5,0,178457,0,0,0,0,0,0,0,167771,0,0,10006,25298.5,0,0,0,0,443.2,680
362,2013-01-01 00:00:00.0,4150,City of Concord - (NC),NC,Municipal,SERC,183,139,1779,865831,0,0,0,0,0,0,0,833000,0,0,34610,77453.6,0,0,0,0,1887.7,0
363,2013-01-01 00:00:00.0,4153,"Concordia Electric Coop, Inc",LA,Cooperative,SERC,48.7,43.7,0,231344,0,0,0,0,0,0,0,205753,8406,0,17185,20802.7,0,791.3,0,0,296.4,0
364,2013-01-01 00:00:00.0,4160,Callaway Electric Cooperative,MO,Cooperative,SERC,48.1,55.9,0,234906,0,0,0,0,0,0,0,221166,0,647,13093,23461,0,0,0,0,236,0
365,2013-01-01 00:00:00.0,4166,"CECG Maine, LLC",MD,Retail Power Marketer,RFC,0,0,0,1114836,0,0,0,0,0,0,-69745,1045091,0,0,0,62094,0,0,0,0,0,0
366,2013-01-01 00:00:00.0,4176,Connecticut Light & Power Co,CT,Investor Owned,NPCC,5448,3994,0,8973900,0,0,0,28779208,28779208,0,0,7637318,896240,0,440342,1177364,1026939,49638,-15207,171663,27345,0
367,2013-01-01 00:00:00.0,4180,Connecticut Mun Elec Engy Coop,CT,Municipal Mktg Authority,NPCC,365,292,9211,1546343,1975903,1555541,420362,0,0,0,0,0,1975916,0,0,0,0,172981.8,0,0,0,0
368,2013-01-01 00:00:00.0,4191,Consolidated Edison Sol Inc,NY,Retail Power Marketer,None,0,0,0,12669455,0,0,0,0,0,0,-504349,12165106,0,0,0,963717,0,0,0,0,0,0
369,2013-01-01 00:00:00.0,4226,Consolidated Edison Co-NY Inc,NY,Investor Owned,NPCC,5143,3050,3184724,18468938,0,0,0,908742,908742,0,0,20118252,605136,0,799123,4799475,3284631,29653,0,0,62356,131151
370,2013-01-01 00:00:00.0,4237,Consolidated Electric Coop,MO,Cooperative,SERC,50.7,50.9,0,270498,0,0,0,0,0,0,0,244836,12946,0,12365,21257.5,0,951.9,0,0,0,351
371,2013-01-01 00:00:00.0,4247,Consolidated Water Power Co,WI,Investor Owned,RFC,160,160,150222,907775,0,0,0,0,0,0,0,1052348,0,0,4951,55771,0,0,0,0,265,698
372,2013-01-01 00:00:00.0,4254,Consumers Energy Co,MI,Investor Owned,RFC,7953,5384,17702210,19156090,0,0,0,0,0,0,0,32556015,2720776,0,1568357,3967355.8,39613,137620.9,-41299.9,0,48599.9,13152
373,2013-01-01 00:00:00.0,4262,Cooke County Elec Coop Assn,TX,Cooperative,TRE,92.7,96.5,0,547659,0,0,0,0,0,0,0,518434,0,0,28600,40255,0,0,0,0,0,625
374,2013-01-01 00:00:00.0,4265,Continental Divide El Coop Inc,NM,Cooperative,WECC,76,90.2,0,547651,0,0,0,0,0,0,0,491615,30570,404,25062,46071,0,2125,0,0,384,0
375,2013-01-01 00:00:00.0,4280,Conway Corporation,AR,Municipal,SERC,205,151,427116,611069,0,0,0,0,0,0,0,969031,0,0,69154,64271,0,0,0,0,961,0
376,2013-01-01 00:00:00.0,4294,City of Cookeville - (TN),TN,Municipal,SERC,111.5,94.2,0,560314,0,0,0,0,0,0,0,544205,0,0,15655,51212,0,0,0,0,1143.7,454
377,2013-01-01 00:00:00.0,4295,Comanche County Elec Coop Assn,TX,Cooperative,TRE,47.7,46.7,0,253350,0,0,0,0,0,0,0,226154,0,0,27196,22079,0,0,0,0,512,0
378,2013-01-01 00:00:00.0,4296,"Cookson Hills Elec Coop, Inc",OK,Cooperative,SPP,74.3,76.2,0,333053,0,0,0,0,0,0,0,311876,0,0,20868,29589,0,0,0,0,389,309
1135,2013-01-01 00:00:00.0,13433,New England Power Company,NY,Investor Owned,NPCC,0,0,193,570917,0,0,0,38191162,38191162,0,0,0,570917,0,190,0,0,33134.6,0,0,0,3
1136,2013-01-01 00:00:00.0,13437,City of Newbern,TN,Municipal,SERC,23.2,19.1,0,120481,0,0,0,0,0,0,0,118201,0,0,2280,9190,0,0,0,0,192.9,0
1137,2013-01-01 00:00:00.0,13438,Village of New Glarus - (WI),WI,Municipal,MISO,5.7,4,0,24936,0,0,0,0,0,0,0,23974,0,0,962,2712.6,0,0,0,0,22.9,0
1138,2013-01-01 00:00:00.0,13441,New Hampshire Elec Coop Inc,NH,Cooperative,NPCC,179,195.9,0,722840,0,0,0,0,0,0,0,657129,0,2075,63636,109080,7590,0,4749,0,4289,0
1139,2013-01-01 00:00:00.0,13444,City of New Hampton - (IA),IA,Municipal,MRO,13,9,375,59016,0,0,0,0,0,0,0,55048,0,390,3953,4101,0,0,0,0,320,0
1140,2013-01-01 00:00:00.0,13448,City of New Holstein - (WI),WI,Municipal,MISO,9.6,8.1,0,45374,0,0,0,0,0,0,0,43185,0,0,2189,5179.7,0,0,0,0,38.7,0
1141,2013-01-01 00:00:00.0,13467,New London Electric&Water Util,WI,Municipal,MISO,33.3,25.8,0,183968,0,0,0,0,0,0,0,179119,0,0,3844,15967.3,0,0,0,0,185.6,1005
1142,2013-01-01 00:00:00.0,13478,Entergy New Orleans Inc,LA,Investor Owned,SERC,1012,840,1499897,4377443,0,0,0,1372628,1331449,41179,0,5107746,507827,0,299622,481597.6,0,27300.9,1223.5,7162.8,7940.2,3324
1143,2013-01-01 00:00:00.0,13480,New Prague Utilities Comm,MN,Municipal,MRO,14.1,11.5,56,66514,0,0,0,0,0,0,0,64220,0,0,2350,6068,0,0,0,0,0,0
1144,2013-01-01 00:00:00.0,13481,City of New Richmond,WI,Municipal,MISO,22.1,15.9,0,94344,0,0,0,0,0,0,0,91291,0,0,3053,9642.9,0,0,0,0,25.7,0
1145,2013-01-01 00:00:00.0,13482,New River Light & Power Co,NC,State,SERC,46,45,0,226469,0,0,0,0,0,0,0,216998,0,0,9148,20325,0,0,0,0,0,323
1146,2013-01-01 00:00:00.0,13485,New Smyrna Beach City of,FL,Municipal,FRCC,86,83,3123,382988,0,0,0,0,0,0,0,365511,0,0,20600,39216,0,0,0,0,0,0
1147,2013-01-01 00:00:00.0,13488,New Ulm Public Utilities Comm,MN,Municipal,MRO,45.7,29.6,4839,238965,0,0,0,0,0,0,0,187058,47821,1441,6655,21610,0,945,0,0,186,829
1148,2013-01-01 00:00:00.0,13511,New York State Elec & Gas Corp,NY,Investor Owned,NPCC,3099,2678,9300489,10536131,0,0,0,0,0,0,0,6750703,8745977,3618522,704294,766154,281273.4,141807.4,-2818.6,51069,57681.3,17124
1149,2013-01-01 00:00:00.0,13519,City of Newark - (DE),DE,Municipal,RFC,90.1,59.9,0,435318,0,0,0,0,0,0,0,402020,0,2516,25021,50618,0,0,0,0,0,5761
1150,2013-01-01 00:00:00.0,13520,"New-Mac Electric Coop, Inc",MO,Cooperative,SERC,79.3,79.9,0,409044,0,0,0,0,0,0,0,386092,0,0,22391,37811,0,0,0,0,445,561
1151,2013-01-01 00:00:00.0,13523,City of Newberry - (SC),SC,Municipal,SERC,41.9,31.9,0,214087,0,0,0,0,0,0,0,204877,0,0,9210,21410.4,0,0,0,0,259,0
1152,2013-01-01 00:00:00.0,13524,"Newberry Electric Coop, Inc",SC,Cooperative,SERC,59,69,0,278568,0,0,0,0,0,0,0,262246,0,0,14801,30582,0,0,0,0,592,1521
1153,2013-01-01 00:00:00.0,13539,New York Mun Power Agency,NY,Municipal Mktg Authority,NPCC,427.1,617.9,0,394555,0,0,0,0,0,0,0,0,394555,0,0,0,0,25710,0,0,0,0
1154,2013-01-01 00:00:00.0,13547,"Newnan Wtr, Sewer & Light Comm",GA,Municipal,SERC,64,84,0,331436,0,0,0,0,0,0,0,323058,0,0,8378,32083,0,0,0,0,0,0
1155,2013-01-01 00:00:00.0,13550,City of Newport,TN,Municipal,SERC,95,108.1,0,574298,0,0,0,0,0,0,0,544241,0,0,30057,48849,0,0,0,0,1429.1,0
1156,2013-01-01 00:00:00.0,13561,City of Newton - (NC),NC,Municipal,SERC,29.4,24.5,0,154828,0,0,0,0,0,0,0,147907,0,0,6921,14374.3,0,0,0,0,0,0
1157,2013-01-01 00:00:00.0,13570,Ninnescah Rural E C A Inc,KS,Cooperative,SPP,29,19,0,91883,0,0,0,0,0,0,0,86933,0,0,4807,11892,0,0,0,0,45,143
1158,2013-01-01 00:00:00.0,13573,Niagara Mohawk Power Corp.,NY,Investor Owned,NPCC,6961,5715,0,17148742,0,0,0,3074925,3074925,0,0,13386578,2962213,0,778602,1762738,728717.5,87989.3,-11255.5,120648.8,63183.5,21349
1159,2013-01-01 00:00:00.0,13577,City of Nicholasville - (KY),KY,Municipal,RFC,38.5,37.8,0,215606,0,0,0,0,0,0,0,199810,0,0,10780,14746,0,0,0,0,489,5016
1160,2013-01-01 00:00:00.0,13602,City of Niles - (OH),OH,Municipal,RFC,64.9,44.3,0,283732,0,0,0,0,0,0,0,255223,0,8520,19948,28071.3,0,0,0,0,0,41
1161,2013-01-01 00:00:00.0,13604,City of Niles - (MI),MI,Municipal,RFC,42.3,24,0,134303,0,0,0,0,0,0,0,130902,0,0,3401,12701.4,0,0,0,0,178.7,0
1162,2013-01-01 00:00:00.0,13610,Niobrara Valley El Member Corp,NE,Cooperative,MRO,47.1,21.2,0,132199,0,0,0,0,0,0,0,120006,0,0,12055,13572,0,0,0,71,0,138
1163,2013-01-01 00:00:00.0,13630,North Carolina Mun Power Agny #1,NC,Municipal Mktg Authority,SERC,1002,815,7027141,79959,0,0,0,0,0,0,0,0,6940720,0,166380,0,0,512698,0,0,17894,0
1164,2013-01-01 00:00:00.0,13640,Northern Virginia Elec Coop,VA,Cooperative,SERC,926,705.5,0,4007417,0,0,0,0,0,0,0,3862816,0,0,139090,388181,0,0,0,0,4423,5511
1165,2013-01-01 00:00:00.0,13642,Nome Joint Utility Systems,AK,Municipal,AK,4.8,5.5,32811,1175,0,0,0,0,0,0,0,31841,0,0,2145,11485,0,0,0,0,0,0
